店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,801,80108,4589479130143,京都カリーノケール,京都カリーノケール,,,0,1,0,,198,,
1,801,80108,4589479130280,カリーケール,カリーケール,,,0,1,0,,0,,0
1,809,80905,4589500230019,いっぷく堂　はるかさん　１００ｇ,いっぷく堂　はるかさん　,ｲｯﾌﾟｸﾄﾞｳ ﾊﾙｶｻﾝ 100G,１００ｇ,0,1,0,,698,いっぷく堂,
1,809,80905,4589500230026,干し芋はるかさん　,干し芋はるかさん　,,,0,1,0,,980,,
1,809,80906,4589500230217,干し芋スライス,干し芋スライス,,,0,1,0,,698,,
1,809,80906,4589500230262,熟成やきいも,熟成やきいも,,,0,1,0,,698,,
1,809,80906,4589500234024,芋蜜,芋蜜,,,0,1,0,,500,,
1,807,80705,4589530310156,黒舞茸　真(小）,黒舞茸　真(小）,,,0,1,0,,168,大平きのこ研究所,
1,807,80705,4589530310408,黒舞茸「真」　特大パック,黒舞茸「真」　特大パック,,３００ｇ,0,1,0,,450,大平きのこ研究所,0
1,809,80904,4589541762043,カット九条ネギ,カット九条ネギ,,,0,1,0,,108,,
1,809,80904,4589541765099,カット九条ねぎ,カット九条ねぎ,,,0,1,0,,118,,0
1,809,80904,4589541765730,ざく切り九条ねぎ,ざく切り九条ねぎ,,,0,1,0,,198,,0
1,802,80205,4589582890484,パレルモ　,パレルモ　,,,0,1,0,,298,,
1,802,80205,4589582920013,ベジ・ワン北杜　パプリカ　赤　１個,山梨産　パプリカ　赤　１個,,１個,0,1,0,,248,ベジ・ワン北杜,0
1,802,80205,4589582920020,山梨産　パプリカ　黄　１個,山梨産　パプリカ　黄　１個,,１個,0,1,0,,248,ベジ・ワン北杜,
1,802,80205,4589596010021,温泉パプリカ　,温泉パプリカ　,,１Ｐ,0,1,0,,298,タカヒコアグロビジネス,0
1,805,80511,4589672441206,土薫る麗ごぼう,土薫る麗ごぼう,,,0,1,0,,200,,
1,803,80316,4589738490018,葱王3本入り,葱王,ﾈｷﾞｵｳ,,0,1,0,,298,ティー・エスファーム,
1,803,80316,4589738490025,ＴＳ　葱王（ねぎおう）　２本,ＴＳ　葱王（ねぎおう）　２本,TS ﾈｷﾞｵｳ 2P,２本,0,1,0,,298,ティー・エスファーム,0
1,803,80316,4589738490032,ＴＳ　葱王　Ｌ　２本,ＴＳ　葱王　Ｌ　２本,TS ﾈｷﾞｵｳ L 2ﾎﾝ,２本,0,1,0,,338,ティー・エスファーム,0
1,802,80205,4589742550012,山梨県パプリカ赤1個,山梨県パプリカ赤1個,,,0,1,0,,248,,0
