店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1807,180701,2001182000000,天ぷら盛り合わせ（いか）,天ぷら盛り合わせ（いか）,,,0,1,0,,0,,
1,1812,181201,2001186000000,アテセット,アテセット,,,0,1,0,,980,,
1,1804,180404,2001187000000,焼き茄子の柚子胡椒おひたし,焼き茄子の柚子胡椒おひたし,,,0,1,0,,268,,
1,1805,180504,2001188000000,きのこのガーリックマリネ,きのこのガーリックマリネ,,,0,1,0,,318,,
1,1805,180503,2001191000000,ほうれん草のスープ,ほうれん草のスープ,,,0,1,0,,0,,
1,1807,180705,2001193000000,揚げぎょうざ,揚げぎょうざ,,,0,1,0,,0,,
1,1813,181301,2001196000000,三度豆土佐和え,三度豆土佐和え,,,0,1,0,,0,,
1,1813,181301,2001197000000,さつまフライポテト,さつまフライポテト,,,0,1,0,,0,,
1,1813,181301,2001198000000,伏見とうがらしじゃこ,伏見とうがらしじゃこ,,,0,1,0,,0,,
1,1805,180503,2001199000000,サツマイモスープ,サツマイモスープ,,,0,1,0,,0,,
1,1804,180402,2001202000000,鷹ヶ峰とうがらしの揚げ浸し,鷹ヶ峰とうがらしの揚げ浸し,,,0,1,0,,0,,
1,1813,181301,2001203000000,揚げポン酢味豆腐（井上佃煮）,揚げポン酢味豆腐（井上佃煮）,,,0,1,0,,0,,
1,1804,180401,2001204000000,鷹ヶ峰とうがらしのおかか和え,鷹ヶ峰とうがらしのおかか和え,,,0,1,0,,0,,
1,1804,180402,2001206000000,おくらの揚げ浸し,おくらの揚げ浸し,,,0,1,0,,0,,
1,1813,181301,2001207000000,茄子みそ和え,茄子みそ和え,,,0,1,0,,0,,
1,1801,180101,2001214000000,幕の内弁当,幕の内弁当,,,0,1,0,,0,,
1,1804,180402,2001215000000,ゴーヤチャンプル,ゴーヤチャンプル,,,0,1,0,,0,,
1,1812,181201,2001216000000,茄子田楽,茄子田楽,,,0,1,0,,0,,
1,1804,180402,2001220000000,豚軟骨のとろとろ煮,豚軟骨のとろとろ煮,,,0,1,0,,0,,
1,1804,180403,2001228000000,のっぺい汁,のっぺい汁,,,0,1,0,,0,,
1,1806,180602,2001229000000,中華ちまき,中華ちまき,,,0,1,0,,0,,
1,1804,180402,2001230000000,かぶの海老あんかけ,かぶの海老あんかけ,,,0,1,0,,0,,
1,1812,181201,2001238000000,春巻き,春巻き,,,0,1,0,,0,,
1,1804,180402,2001239000000,人参葉の胡麻和え,人参葉の胡麻和え,,,0,1,0,,0,,
1,1803,180303,2001242000000,ビーフン,ビーフン,,,0,1,0,,0,,
1,1801,180104,2001251000000,平茸ご飯,平茸ご飯,,,0,1,0,,0,,
1,1801,180104,2001252000000,舞茸御飯,舞茸御飯,,,0,1,0,,0,,
1,1801,180104,2001253000000,十五穀米ごはん,十五穀米ごはん,,,0,1,0,,0,,
1,1801,180104,2001254000000,さつま芋ご飯,さつま芋ご飯,,,0,1,0,,0,,
1,1801,180104,2001255000000,梅しそじゃこ御飯,梅しそじゃこ御飯,,,0,1,0,,0,,
1,1801,180104,2001256000000,鯛ご飯,鯛ご飯,,,0,1,0,,0,,
1,1801,180104,2001257000000,れんこん御飯,れんこん御飯,,,0,1,0,,0,,
1,1801,180104,2001260000000,栗おこわ,栗おこわ,,,0,1,0,,0,,
1,1801,180104,2001261000000,鶏ごぼうおこわ,鶏ごぼうおこわ,,,0,1,0,,0,,
1,1808,180801,2001270000000,ポテトサラダ,ポテトサラダ,,,0,1,0,,0,,
1,1803,180301,2001291000000,塩焼きそば,塩焼きそば,,,0,1,0,,0,,
1,1803,180301,2001292000000,焼そば,焼そば,,,0,1,0,,0,,
1,1812,181201,2001304000000,ローストチキン（骨付き）,ローストチキン（骨付き）,,,0,1,0,,0,,
1,1804,180403,2001309000000,ワンタン,ワンタン,,,0,1,0,,0,,
1,1801,180101,2001311000000,おからハンバーグ弁当,おからハンバーグ弁当,,,0,1,0,,0,,
1,1801,180102,2001312000000,おにぎり（昆布）,おにぎり（昆布）,,,0,1,0,,0,,
1,1801,180102,2001314000000,おにぎり（鮭）,おにぎり（鮭）,,,0,1,0,,0,,
1,1801,180101,2001315000000,うな玉重,うな玉重,,,0,1,0,,0,,
1,1801,180101,2001316000000,から揚げ弁当,から揚げ弁当,,,0,1,0,,0,,
1,1801,180101,2001317000000,のり弁当,のり弁当,,,0,1,0,,0,,
