店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1501,150103,4582114195750,海鮮グラタン,海鮮グラタン,ｶｲｾﾝｸﾞﾗﾀﾝ,,0,1,0,,1204,,0
1,1501,150103,4582114195767,チキングラタン,チキングラタン,,,0,1,0,,881,,
1,1501,150103,4582114195774,季節野菜のグラタン,季節野菜のグラタン,ｷｾﾂﾔｻｲﾉｸﾞﾗﾀﾝ,,0,1,0,,948,,
1,1501,150103,4582114195781,エビドリア,エビドリア,ｴﾋﾞﾄﾞﾘｱ,,0,1,0,,822,,
1,1501,150103,4582114195798,カニドリア,カニドリア,,,0,1,0,,1303,,0
1,1501,150103,4582114195804,ビーフドリア,ビーフドリア,ﾋﾞｰﾌﾄﾞﾘｱ,,0,1,0,,1169,,0
1,1501,150103,4582114195811,海鮮ドリア,海鮮ドリア,,,0,1,0,,1329,,
1,1501,150103,4582114195835,シーフードカレードリア,シーフードカレードリア,ｼｰﾌｰﾄﾞｶﾚｰﾄﾞﾘｱ,,0,1,0,,597,,
1,1501,150103,4582114195842,ハンバーグナポリタン,ハンバーグナポリタン,,,0,1,0,,597,,
1,1501,150103,4582114195859,照焼チキンドリア,照焼チキンドリア,ﾃﾘﾔｷﾁｷﾝﾄﾞﾘｱ,,0,1,0,,597,,
1,1501,150103,4582114196160,エビドリア,エビドリア,,,0,1,0,,1213,,0
1,1501,150103,4582114196436,国産キノコのドリア,国産キノコのドリア,,,0,1,0,,702,,
1,1501,150103,4582114196443,国産鶏のグラタン,国産鶏のグラタン,,,0,1,0,,702,,
1,1501,150110,4582162568285,四陸海鮮ワンタン,四陸海鮮ワンタン,,,0,1,0,,1728,,
1,1501,150106,4582162569633,四陸　大海老チリソース,四陸　大海老チリソース,,,0,1,0,,1026,,
1,1501,150106,4582162569640,四陸　海鮮八宝菜,四陸　海鮮八宝菜,,,0,1,0,,918,,
1,1501,150106,4582162569657,鶏とカシューナッツ,鶏とカシューナッツ,,,0,1,0,,627,,
1,1501,150106,4582162569671,四陸　青椒肉絲,四陸　青椒肉絲,,,0,1,0,,627,,
1,1501,150106,4582162569763,四陸　麻婆豆腐,四陸　麻婆豆腐,,,0,1,0,,540,,
1,1501,150106,4582162569862,四陸海老チリソース,四陸海老チリソース,,,0,1,0,,702,,
1,1501,150106,4582162569893,四陸　酢豚,四陸　酢豚,,,0,1,0,,627,,
1,1501,150106,4582162569909,四陸　野菜たっぷり八宝菜,四陸　野菜たっぷり八宝菜,,,0,1,0,,627,,
1,1501,150110,4582199730433,フ　アサイーピューレプレーン,フ　アサイーピューレプレーン,ﾌ ｱｻｲ-ﾋﾟﾕ-ﾚﾌﾟﾚ-ﾝ,１００ｇ×４,0,1,0,,1025,フルッタフルッタ,
1,1503,150302,4582222800836,GOﾌﾞﾙｰﾍﾞﾘｰ,GOﾌﾞﾙｰﾍﾞﾘｰ,,,0,1,0,,558,,
1,1503,150301,4582222801079,国内産ミックスベジタブル,国内産ミックスベジタブル,,,0,1,0,,428,,
1,1501,150101,4582222801277,フレンチポテト,フレンチポテト,,,0,1,0,,346,,
